translon_id	classification	chrom	start	end	exonic_length	feature_mean	max_flank	upstream_mean	downstream_mean	conservation_specificity	has_cds_overlap	overlapping_genes
c5norep48	non_conserved	chr5	54390900	54397089	126	-0.5018730759620667	-0.2770799994468689	-0.5138133764266968	-0.2770799994468689	-0.22479307651519775	False	-1
c17norep62	non_conserved	chr17	20903324	20903387	63	-0.6337936520576477	-0.40823328495025635	-0.5682533979415894	-0.40823328495025635	-0.22556036710739136	False	-1
c1norep41	non_conserved	chr1	15758215	15758269	54	0.19540740549564362	0.42117998003959656	0.42117998003959656	-0.06649332493543625	-0.22577257454395294	False	-1
c11norep200	non_conserved	chr11	124950322	124950499	177	0.10418643802404404	0.3300333023071289	0.3300333023071289	0.04992666095495224	-0.22584685683250427	False	-1
c12norep201	non_conserved	chr12	122980141	122980270	129	-0.4417795240879059	-0.2154933363199234	-0.8877266645431519	-0.2154933363199234	-0.22628618776798248	False	-1
c6norep151	non_conserved	chr6	84763058	84763271	213	-0.38690614700317383	-0.1605066955089569	-0.339226633310318	-0.1605066955089569	-0.22639945149421692	False	-1
c16riboseqorf136	non_conserved	chr16	89216928	89217105	177	-0.7358079552650452	-0.5080399513244629	-0.6442933082580566	-0.5080399513244629	-0.22776800394058228	False	-1
c5norep20	non_conserved	chr5	24268457	24271702	162	-0.11425308138132095	0.11376000940799713	0.11376000940799713	0.04938000440597534	-0.22801309823989868	False	-1
c8norep20	non_conserved	chr8	23084421	23084514	93	-0.41935479640960693	-0.19111333787441254	-0.4513133764266968	-0.19111333787441254	-0.2282414585351944	False	-1
c16norep31	non_conserved	chr16	10387292	10387442	150	0.492593377828598	0.7212200164794922	0.7212200164794922	0.38422146439552307	-0.22862663865089417	False	-1
c21norep64	non_conserved	chr21	45596471	45596555	84	-0.3625594973564148	-0.13379333913326263	-0.13379333913326263	-0.19697336852550507	-0.22876615822315216	False	-1
c8riboseqorf84	non_conserved	chr8	102251817	102251925	108	-0.008027782663702965	0.2208000123500824	-0.6970217227935791	0.2208000123500824	-0.22882778942584991	False	-1
cXriboseqorf31	non_conserved	chrX	55146232	55161176	222	-2.345594882965088	-2.115866184234619	-4.175899982452393	-2.115866184234619	-0.22972869873046875	True	VCF2
c4norep153	non_conserved	chr4	143872039	143872246	207	-0.3420724868774414	-0.11127333343029022	-0.8060933351516724	-0.11127333343029022	-0.23079915344715118	False	-1
c5riboseqorf53	non_conserved	chr5	80485541	80487827	75	-0.2793999910354614	-0.0478999949991703	-0.9322866797447205	-0.0478999949991703	-0.23149999976158142	False	-1
c3norep38	non_conserved	chr3	40174427	40174619	192	-0.31406769156455994	-0.08248665928840637	-0.08248665928840637	-0.21419334411621094	-0.23158103227615356	False	-1
c18riboseqorf11	non_conserved	chr18	5238178	5238301	123	-0.5103740096092224	-0.2783200144767761	-1.0361837148666382	-0.2783200144767761	-0.2320539951324463	False	-1
c4norep113	non_conserved	chr4	106317266	106317317	51	-0.10654903203248978	0.12578000128269196	-0.1013999953866005	0.12578000128269196	-0.23232904076576233	False	-1
c1norep45	non_conserved	chr1	19975454	19975613	159	-1.0052515268325806	-0.771643340587616	-2.8460867404937744	-0.771643340587616	-0.2336081862449646	False	-1
c9norep168	non_conserved	chr9	137615668	137617463	540	-0.9210405349731445	-0.6869199872016907	-0.6869199872016907	-1.3433198928833008	-0.23412054777145386	False	-1
c21norep20	non_conserved	chr21	32393781	32393901	120	0.032508332282304764	0.2680000066757202	-0.2941666543483734	0.2680000066757202	-0.23549167811870575	False	-1
c12norep24	non_conserved	chr12	7355108	7357471	114	0.04003508388996124	0.28039997816085815	0.07794000208377838	0.28039997816085815	-0.2403648942708969	True	CD163L1
c1norep93	non_conserved	chr1	42970274	42970334	60	-0.0842166617512703	0.15636667609214783	0.08127332478761673	0.15636667609214783	-0.24058333039283752	False	-1
c2norep117	non_conserved	chr2	95207569	95207629	60	-0.23421667516231537	0.006660054437816143	0.006660054437816143	-0.05929332599043846	-0.24087673425674438	False	-1
c12riboseqorf132	non_conserved	chr12	111841381	111841588	207	-0.34257006645202637	-0.10135331749916077	-0.1996999979019165	-0.10135331749916077	-0.2412167489528656	False	-1
c10riboseqorf5	non_conserved	chr10	6580644	6580764	120	-0.3459416627883911	-0.10411334037780762	-0.10411334037780762	-0.31404000520706177	-0.2418283224105835	False	-1
c19riboseqorf123	non_conserved	chr19	44442938	44443013	75	-0.14497333765029907	0.09703333675861359	-0.2528266906738281	0.09703333675861359	-0.24200667440891266	False	-1
c2norep73	non_conserved	chr2	68253144	68253297	153	0.049542494118213654	0.29206666350364685	-0.09205999970436096	0.29206666350364685	-0.2425241768360138	False	-1
c6norep135	non_conserved	chr6	67888075	67888414	339	-1.1797492504119873	-0.9367334246635437	-0.9367334246635437	-1.1086866855621338	-0.2430158257484436	False	-1
c8norep116	non_conserved	chr8	111005559	111027329	114	-0.24731579422950745	-0.003546682884916663	-0.003546682884916663	-0.36927998065948486	-0.243769109249115	False	-1
c17norep190	non_conserved	chr17	82315123	82315390	267	-0.2776198387145996	-0.03345927596092224	-0.03345927596092224	-0.4459266662597656	-0.24416056275367737	True	CD7
c3norep20	non_conserved	chr3	14046895	14046973	78	-0.4391794800758362	-0.1949266493320465	-0.1949266493320465	-0.34364670515060425	-0.24425283074378967	False	-1
c11norep164	non_conserved	chr11	102349303	102349366	63	0.4910793602466583	0.736406683921814	0.3452533483505249	0.736406683921814	-0.24532732367515564	False	-1
c19norep247	non_conserved	chr19	56394283	56394388	105	-0.5772571563720703	-0.3318999707698822	-0.4154733419418335	-0.3318999707698822	-0.2453571856021881	False	-1
c9riboseqorf92	non_conserved	chr9	129334104	129341779	264	-0.2605189383029938	-0.015060042962431908	-0.015060042962431908	-0.9141133427619934	-0.24545890092849731	False	-1
c7norep238	non_conserved	chr7	157011284	157015997	132	-0.9234395027160645	-0.6779799461364746	-0.6779799461364746	-1.0404399633407593	-0.24545955657958984	False	-1
c5norep49	non_conserved	chr5	54397119	54415074	135	-0.03529268503189087	0.21054664254188538	-0.3761333227157593	0.21054664254188538	-0.24583932757377625	False	-1
c17norep138	non_conserved	chr17	59699157	59699781	624	0.23904326558113098	0.4849066138267517	0.4849066138267517	0.4422600269317627	-0.24586334824562073	False	-1
c17riboseqorf35	non_conserved	chr17	14034073	14034244	171	-0.33590060472488403	-0.08907333016395569	-0.08907333016395569	-0.2502666413784027	-0.24682727456092834	False	-1
c19riboseqorf168	non_conserved	chr19	57351417	57351543	126	-2.467674493789673	-2.2207601070404053	-3.319486379623413	-2.2207601070404053	-0.24691438674926758	False	-1
c7norep223	non_conserved	chr7	150687069	150689527	57	-0.1701403260231018	0.07679334282875061	-0.1161133348941803	0.07679334282875061	-0.24693366885185242	True	GIMAP2
c16norep65	non_conserved	chr16	30535312	30535429	117	-0.421333372592926	-0.17377333343029022	-0.3164820075035095	-0.17377333343029022	-0.2475600391626358	False	-1
c1norep330	non_conserved	chr1	222590044	222590206	162	-0.5334691405296326	-0.2855600118637085	-1.329193353652954	-0.2855600118637085	-0.24790912866592407	False	-1
c17riboseqorf159	non_conserved	chr17	76557851	76563172	171	-0.6944736838340759	-0.4465267062187195	-0.48129725456237793	-0.4465267062187195	-0.24794697761535645	False	-1
c2riboseqorf56	non_conserved	chr2	74503514	74503754	240	-0.741058349609375	-0.49236664175987244	-0.49236664175987244	-0.5632466673851013	-0.24869170784950256	False	-1
c4norep15	non_conserved	chr4	4544810	4560443	147	-0.3861904442310333	-0.13450001180171967	-0.13450001180171967	-0.5361199975013733	-0.25169044733047485	False	-1
c19riboseqorf187	non_conserved	chr19	58573194	58573296	102	0.317705899477005	0.5696666240692139	0.5696666240692139	0.2508133351802826	-0.25196072459220886	False	-1
c1norep369	non_conserved	chr1	248845602	248847069	78	0.0036538441199809313	0.25569331645965576	0.25569331645965576	-0.11761333793401718	-0.25203946232795715	False	-1
c16norep80	non_conserved	chr16	53373642	53373726	84	-0.7605713605880737	-0.5081933736801147	-0.5081933736801147	-0.7911800146102905	-0.252377986907959	False	-1
c8norep84	non_conserved	chr8	74891225	74895819	180	-0.17578530311584473	0.07663999497890472	-0.24402669072151184	0.07663999497890472	-0.25242531299591064	False	-1
c1norep344	non_conserved	chr1	231527333	231528249	210	-0.5348570942878723	-0.2807266414165497	-0.6127600073814392	-0.2807266414165497	-0.25413045287132263	False	-1
c8riboseqorf5	non_conserved	chr8	2701818	2705273	135	-0.3119777739048004	-0.0576133206486702	-0.0576133206486702	-0.3775799870491028	-0.2543644607067108	False	-1
c11norep40	non_conserved	chr11	13463665	13463905	240	-0.20147918164730072	0.053826674818992615	0.053826674818992615	-0.10744664818048477	-0.25530585646629333	False	-1
c5norep161	non_conserved	chr5	143409162	143434667	213	0.34224414825439453	0.5981066823005676	0.5981066823005676	0.18230664730072021	-0.2558625340461731	False	-1
c15riboseqorf83	non_conserved	chr15	82750690	82750834	144	-0.06826388835906982	0.1876000165939331	-0.9028399586677551	0.1876000165939331	-0.25586390495300293	False	-1
c13riboseqorf35	non_conserved	chr13	50082450	50104725	129	0.4194883704185486	0.6755666732788086	0.33680665493011475	0.6755666732788086	-0.25607830286026	False	-1
c1riboseqorf5	non_conserved	chr1	853950	854040	90	-0.2386111170053482	0.017566662281751633	-0.3493666648864746	0.017566662281751633	-0.25617778301239014	False	-1
c7norep26	non_conserved	chr7	8341022	8343139	219	0.1914246678352356	0.4509733021259308	-0.14936667680740356	0.4509733021259308	-0.2595486342906952	False	-1
c14norep82	non_conserved	chr14	71529354	71573772	300	-0.061483319848775864	0.19845333695411682	0.19845333695411682	0.080133356153965	-0.259936660528183	False	-1
c1norep91	non_conserved	chr1	42834854	42835043	189	0.4323703944683075	0.6925333142280579	0.6925333142280579	-0.4082554578781128	-0.26016291975975037	True	ERMAP
c2norep115	non_conserved	chr2	88690675	88690909	234	-0.0718589648604393	0.1883399933576584	0.007439988665282726	0.1883399933576584	-0.2601989507675171	False	-1
c18riboseqorf9	non_conserved	chr18	3604092	3604146	54	0.49601855874061584	0.7565733790397644	0.7565733790397644	0.10875331610441208	-0.26055482029914856	False	-1
c21norep28	non_conserved	chr21	33949104	33949188	84	-0.4660119116306305	-0.2051866501569748	-0.2051866501569748	-0.7321332693099976	-0.2608252763748169	False	-1
c3norep44	non_conserved	chr3	44617367	44617469	102	-0.05406060814857483	0.2080167979001999	0.2080167979001999	0.01802668161690235	-0.2620773911476135	False	-1
c4norep1	non_conserved	chr4	68177	68354	177	-0.5962429642677307	-0.3340666592121124	-0.3340666592121124	-0.5516466498374939	-0.2621763050556183	False	-1
c2norep289	non_conserved	chr2	238919457	238920530	222	-0.6690360307693481	-0.40554001927375793	-0.57669997215271	-0.40554001927375793	-0.2634960114955902	False	-1
c22riboseqorf25	non_conserved	chr22	26717292	26717409	117	-0.3637863099575043	-0.09981332719326019	-1.1023399829864502	-0.09981332719326019	-0.2639729976654053	False	-1
c11norep121	non_conserved	chr11	69156012	69159547	204	-1.0196421146392822	-0.7555133104324341	-1.6393734216690063	-0.7555133104324341	-0.26412880420684814	True	SMIM38
c19norep112	non_conserved	chr19	32971083	32971239	156	-0.0871410220861435	0.17731334269046783	0.17731334269046783	-0.7164999842643738	-0.26445436477661133	False	-1
c4riboseqorf36	non_conserved	chr4	52713673	52713853	180	-0.29544708132743835	-0.030533332377672195	-0.5650866627693176	-0.030533332377672195	-0.26491373777389526	False	-1
c1riboseqorf231	non_conserved	chr1	173865238	173867041	171	-0.6069239377975464	-0.34171998500823975	-0.34171998500823975	-0.5955533981323242	-0.26520395278930664	False	-1
c7norep169	non_conserved	chr7	112980080	112995594	111	0.3357117176055908	0.6010599732398987	0.011406682431697845	0.6010599732398987	-0.26534825563430786	False	-1
c19norep210	non_conserved	chr19	48753004	48753347	141	-0.7318936586380005	-0.4665199816226959	-0.8645599484443665	-0.4665199816226959	-0.26537367701530457	False	-1
c6norep5	non_conserved	chr6	2971771	2971867	96	-0.15526039898395538	0.11019332706928253	0.11019332706928253	-0.9996153116226196	-0.2654537260532379	False	-1
c19norep198	non_conserved	chr19	46179515	46180636	54	-0.19692590832710266	0.06904666870832443	0.06904666870832443	-0.13079334795475006	-0.2659725844860077	False	-1
c1riboseqorf165	non_conserved	chr1	148334685	148334739	54	-1.6645184755325317	-1.3984533548355103	-3.603060245513916	-1.3984533548355103	-0.2660651206970215	False	-1
c12norep207	non_conserved	chr12	129111016	129111118	102	-0.8111470341682434	-0.5448799729347229	-0.5448799729347229	-0.7396054267883301	-0.2662670612335205	False	-1
c19riboseqorf150	non_conserved	chr19	52049194	52049347	153	-0.6624635457992554	-0.3961866497993469	-0.445273220539093	-0.3961866497993469	-0.26627689599990845	False	-1
c6norep210	non_conserved	chr6	140846028	140846268	240	-0.28098616003990173	-0.014386672526597977	-0.6044000387191772	-0.014386672526597977	-0.26659947633743286	False	-1
c6norep215	non_conserved	chr6	145883348	145883456	108	0.019990749657154083	0.28687331080436707	0.28687331080436707	-0.06050000339746475	-0.2668825685977936	False	-1
c13norep28	non_conserved	chr13	48045936	48046032	96	-0.02903123013675213	0.23815999925136566	0.23815999925136566	-0.21105998754501343	-0.26719123125076294	False	-1
c19riboseqorf109	non_conserved	chr19	39341791	39341875	84	0.02175000123679638	0.2898866832256317	-0.141593337059021	0.2898866832256317	-0.2681366801261902	False	-1
c7riboseqorf81	non_conserved	chr7	92244999	92245056	57	0.2060350924730301	0.4746467173099518	-0.18901996314525604	0.4746467173099518	-0.2686116099357605	False	-1
c13norep53	non_conserved	chr13	99205815	99205872	57	-0.4494912326335907	-0.1801133155822754	-0.3622894585132599	-0.1801133155822754	-0.2693779170513153	False	-1
c14norep46	non_conserved	chr14	51650887	51651058	171	-0.13863158226013184	0.131906658411026	0.04799332097172737	0.131906658411026	-0.27053824067115784	False	-1
c12norep109	non_conserved	chr12	64599180	64609419	111	-0.09984112530946732	0.17092667520046234	0.17092667520046234	0.07483915984630585	-0.27076780796051025	False	-1
c8norep126	non_conserved	chr8	127141481	127143825	153	-0.11407189071178436	0.15670667588710785	0.15670667588710785	-0.0587800033390522	-0.2707785665988922	False	-1
c2norep130	non_conserved	chr2	108533944	108534097	153	-0.7859935164451599	-0.5151399970054626	-1.5185800790786743	-0.5151399970054626	-0.27085351943969727	False	-1
c21riboseqorf23	non_conserved	chr21	45290491	45290614	123	-0.416292667388916	-0.1453266590833664	-0.5946266651153564	-0.1453266590833664	-0.2709659934043884	False	-1
c18riboseqorf45	non_conserved	chr18	50663416	50663617	201	0.3878159523010254	0.6590599417686462	0.5798866748809814	0.6590599417686462	-0.27124398946762085	False	-1
c17norep174	non_conserved	chr17	78617512	78630120	327	-0.3520183563232422	-0.08013999462127686	-0.46989333629608154	-0.08013999462127686	-0.27187836170196533	False	-1
c18norep8	non_conserved	chr18	3246796	3246928	132	-0.6732878684997559	-0.40135329961776733	-0.5004333257675171	-0.40135329961776733	-0.2719345688819885	False	-1
c19norep243	non_conserved	chr19	55216852	55217101	249	-0.6155999898910522	-0.3433399796485901	-0.3433399796485901	-0.39544662833213806	-0.27226001024246216	False	-1
c1norep38	non_conserved	chr1	14390711	14391490	72	-0.687833309173584	-0.4154466986656189	-0.4154466986656189	-0.43038666248321533	-0.2723866105079651	False	-1
c9norep8	non_conserved	chr9	5577347	5577431	84	0.03758333995938301	0.3103466331958771	-0.36036670207977295	0.3103466331958771	-0.27276328206062317	False	-1
c19riboseqorf118	non_conserved	chr19	43827812	43827938	126	-0.5473730564117432	-0.2738400399684906	-0.5419533252716064	-0.2738400399684906	-0.27353301644325256	False	-1
c7norep150	non_conserved	chr7	102988105	102988451	204	0.05181372910737991	0.3255600035190582	0.12027335166931152	0.3255600035190582	-0.2737462818622589	False	-1
c1norep320	non_conserved	chr1	209432427	209432481	54	0.14112964272499084	0.4190399944782257	-0.4328286051750183	0.4190399944782257	-0.27791035175323486	False	-1
c20riboseqorf54	non_conserved	chr20	50115855	50115936	81	0.15667901933193207	0.43475332856178284	0.28591999411582947	0.43475332856178284	-0.27807432413101196	False	-1
c8riboseqorf1	non_conserved	chr8	1762789	1762858	69	-0.6989564895629883	-0.42057332396507263	-0.8159332871437073	-0.42057332396507263	-0.27838316559791565	False	-1
c10norep43	non_conserved	chr10	28524382	28524460	78	0.17665384709835052	0.45522668957710266	0.45522668957710266	-0.020840009674429893	-0.27857285737991333	False	-1
c5riboseqorf27	non_conserved	chr5	53109929	53112278	258	-0.36286044120788574	-0.08302666991949081	-1.5326800346374512	-0.08302666991949081	-0.27983376383781433	True	MOCS2
c6norep187	non_conserved	chr6	123468899	123509510	96	-0.20451043546199799	0.07568001002073288	-0.4738066494464874	0.07568001002073288	-0.28019043803215027	True	TRDN
c8norep127	non_conserved	chr8	127168913	127169003	90	-0.30675554275512695	-0.026386667042970657	-0.026386667042970657	-0.1123846247792244	-0.2803688645362854	False	-1
c17riboseqorf124	non_conserved	chr17	58345725	58346016	291	0.2839381694793701	0.5643333196640015	0.5643333196640015	-0.09905332326889038	-0.28039515018463135	False	-1
c10riboseqorf50	non_conserved	chr10	65585581	65585728	147	-0.3069455921649933	-0.025766665115952492	-0.025766665115952492	-0.22207333147525787	-0.28117892146110535	False	-1
c14norep134	non_conserved	chr14	105247348	105247414	66	-0.5853181481361389	-0.30360665917396545	-0.30360665917396545	-0.8368801474571228	-0.28171148896217346	False	-1
c19riboseqorf165	non_conserved	chr19	56478192	56491588	96	-0.7146145701408386	-0.4322932958602905	-0.6670066118240356	-0.4322932958602905	-0.2823212742805481	False	-1
c14norep109	non_conserved	chr14	95533710	95533896	186	-0.6095325946807861	-0.3271666467189789	-0.60781329870224	-0.3271666467189789	-0.28236594796180725	False	-1
c1norep39	non_conserved	chr1	14419745	14419961	216	-0.3911897838115692	-0.10876666754484177	-0.13126666843891144	-0.10876666754484177	-0.28242310881614685	False	-1
c17norep44	non_conserved	chr17	16439054	16440145	129	-0.7719767093658447	-0.4894266724586487	-1.5882000923156738	-0.4894266724586487	-0.28255003690719604	False	-1
c12norep155	non_conserved	chr12	98514887	98514956	69	0.3569420278072357	0.6401199698448181	0.6401199698448181	0.06768666952848434	-0.2831779420375824	False	-1
c16riboseqorf93	non_conserved	chr16	66935351	66935429	78	-1.6522948741912842	-1.3687399625778198	-1.3687399625778198	-2.3053267002105713	-0.28355491161346436	False	-1
c9norep81	non_conserved	chr9	97672732	97673522	60	0.3364333212375641	0.6200000047683716	0.1905733197927475	0.6200000047683716	-0.2835666835308075	False	-1
c18riboseqorf3	non_conserved	chr18	2567625	2571212	93	0.09035483747720718	0.37398669123649597	-0.09223810583353043	0.37398669123649597	-0.2836318612098694	False	-1
c8norep141	non_conserved	chr8	128049601	128049739	138	-0.865405797958374	-0.5811933279037476	-0.5811933279037476	-1.0210466384887695	-0.28421247005462646	False	-1
c8riboseqorf76	non_conserved	chr8	91063734	91069680	114	-0.11671929061412811	0.16855332255363464	-0.14650000631809235	0.16855332255363464	-0.28527259826660156	False	-1
c6norep57	non_conserved	chr6	26545585	26545678	93	0.3350430130958557	0.6206001043319702	0.6206001043319702	-0.369413286447525	-0.2855570912361145	False	-1
c5norep10	non_conserved	chr5	6848297	6848354	57	-0.2689824402332306	0.01689830794930458	-0.06521333009004593	0.01689830794930458	-0.2858807444572449	False	-1
c7norep236	non_conserved	chr7	155611299	155643568	219	-0.4638310670852661	-0.17780664563179016	-0.7407733201980591	-0.17780664563179016	-0.28602442145347595	False	-1
c10riboseqorf23	non_conserved	chr10	28525921	28525981	60	0.15533334016799927	0.44201335310935974	-0.4622799754142761	0.44201335310935974	-0.2866800129413605	False	-1
c7norep67	non_conserved	chr7	35697387	35697540	153	0.05137908458709717	0.3383600413799286	0.3383600413799286	0.2935999929904938	-0.2869809567928314	False	-1
c13norep72	non_conserved	chr13	112967602	112967698	96	-0.8324270844459534	-0.5441933274269104	-1.2032731771469116	-0.5441933274269104	-0.28823375701904297	False	-1
c13norep55	non_conserved	chr13	99500633	99501104	237	-0.12584809958934784	0.16251333057880402	0.16251333057880402	-0.5894733667373657	-0.28836143016815186	False	-1
c12riboseqorf86	non_conserved	chr12	57931609	57935902	192	0.20030729472637177	0.4896466135978699	-0.6494199633598328	0.4896466135978699	-0.2893393039703369	False	-1
c2norep295	non_conserved	chr2	241675801	241675879	78	-0.6267436146736145	-0.3373466432094574	-0.8230466842651367	-0.3373466432094574	-0.2893969714641571	False	-1
c21norep8	non_conserved	chr21	17901301	17917258	162	-0.054450623691082	0.2351066917181015	-0.045520007610321045	0.2351066917181015	-0.2895573079586029	False	-1
c10riboseqorf112	non_conserved	chr10	113853562	113853637	75	0.17635999619960785	0.4660666286945343	0.07832666486501694	0.4660666286945343	-0.28970664739608765	False	-1
c6riboseqorf35	non_conserved	chr6	30294684	30294741	57	-0.8759649395942688	-0.5862333178520203	-1.07069993019104	-0.5862333178520203	-0.28973162174224854	False	-1
c5norep76	non_conserved	chr5	81301331	81301382	51	-0.5287254452705383	-0.23887334764003754	-1.1389200687408447	-0.23887334764003754	-0.2898520827293396	False	-1
c3riboseqorf24	non_conserved	chr3	15602179	15602248	69	-0.9655218720436096	-0.6744733452796936	-1.1016733646392822	-0.6744733452796936	-0.291048526763916	False	-1
c4norep32	non_conserved	chr4	16084030	16084138	108	-0.3300277590751648	-0.03885998949408531	-0.7662200331687927	-0.03885998949408531	-0.2911677658557892	False	-1
c19norep207	non_conserved	chr19	48256666	48256807	141	-0.056829784065485	0.2343999743461609	-0.16965332627296448	0.2343999743461609	-0.2912297546863556	False	-1
c10riboseqorf101	non_conserved	chr10	102449855	102449945	90	-0.17294444143772125	0.1185586228966713	-0.3331799805164337	0.1185586228966713	-0.29150307178497314	False	-1
c5norep97	non_conserved	chr5	100450996	100457084	129	-0.16951163113117218	0.12306667119264603	-0.21806000173091888	0.12306667119264603	-0.2925783097743988	False	-1
c19riboseqorf86	non_conserved	chr19	36321330	36330310	378	-0.35313114523887634	-0.060520000755786896	-0.060520000755786896	-1.1488066911697388	-0.29261115193367004	False	-1
c11riboseqorf161	non_conserved	chr11	130916312	130916369	57	-0.11266665905714035	0.18082000315189362	0.18082000315189362	-0.2573600113391876	-0.29348665475845337	False	-1
c9norep162	non_conserved	chr9	136724751	136725096	345	-0.6644285917282104	-0.3702066242694855	-1.0616201162338257	-0.3702066242694855	-0.294221967458725	False	-1
c3norep110	non_conserved	chr3	73625747	73625891	144	-0.30491429567337036	-0.010166666470468044	-0.010166666470468044	-0.2876575291156769	-0.29474762082099915	False	-1
c10riboseqorf16	non_conserved	chr10	18651382	18651448	66	-0.6992575526237488	-0.40277042984962463	-1.515700101852417	-0.40277042984962463	-0.29648712277412415	False	-1
c14riboseqorf88	non_conserved	chr14	74922261	74922336	75	-0.2194666564464569	0.07776665687561035	0.07776665687561035	-0.5145338177680969	-0.29723331332206726	False	-1
c21norep57	non_conserved	chr21	44999259	44999322	63	-0.5393174886703491	-0.24204665422439575	-0.6210200190544128	-0.24204665422439575	-0.29727083444595337	False	-1
c8norep97	non_conserved	chr8	102251921	102252014	93	0.00795698631554842	0.306659996509552	-0.032460007816553116	0.306659996509552	-0.29870301485061646	False	-1
c13norep16	non_conserved	chr13	30419705	30419864	159	-0.533641517162323	-0.23423334956169128	-0.23423334956169128	-0.6172333359718323	-0.2994081676006317	False	-1
c3norep111	non_conserved	chr3	75672368	75672434	66	-1.481121301651001	-1.1812199354171753	-1.1812199354171753	-1.2698533535003662	-0.2999013662338257	False	-1
c2norep192	non_conserved	chr2	174487413	174487494	81	-1.0110493898391724	-0.7111333608627319	-0.7115735411643982	-0.7111333608627319	-0.29991602897644043	False	-1
c10norep44	non_conserved	chr10	28532233	28532311	78	-0.8279743790626526	-0.52756667137146	-0.8589800000190735	-0.52756667137146	-0.3004077076911926	False	-1
c11norep152	non_conserved	chr11	94544017	94544113	96	-0.2510416805744171	0.049731023609638214	-0.0457666777074337	0.049731023609638214	-0.30077269673347473	False	-1
c9riboseqorf94	non_conserved	chr9	129489232	129493435	84	-1.0803571939468384	-0.7795066237449646	-0.7795066237449646	-0.8637599945068359	-0.3008505702018738	False	-1
c16norep57	non_conserved	chr16	29748183	29748264	81	-0.2767901122570038	0.02417999878525734	0.02417999878525734	-0.20069333910942078	-0.3009701073169708	False	-1
c13norep67	non_conserved	chr13	108779637	108779817	180	-1.055377721786499	-0.7540399432182312	-1.1040000915527344	-0.7540399432182312	-0.3013377785682678	False	-1
c2norep254	non_conserved	chr2	215641580	215641649	69	0.12237681448459625	0.42372000217437744	0.02171999029815197	0.42372000217437744	-0.3013432025909424	False	-1
c12norep208	non_conserved	chr12	129111431	129113118	138	-0.3596956431865692	-0.05803999677300453	-0.670721173286438	-0.05803999677300453	-0.301655650138855	False	-1
c2riboseqorf3	non_conserved	chr2	3559456	3559627	171	-0.296426922082901	0.005353323649615049	-0.46109333634376526	0.005353323649615049	-0.30178025364875793	False	-1
c13riboseqorf42	non_conserved	chr13	95676131	95676344	213	-0.1231784075498581	0.17867335677146912	-0.20199333131313324	0.17867335677146912	-0.301851749420166	False	-1
c2norep83	non_conserved	chr2	70124358	70125173	195	-0.7187897562980652	-0.41627997159957886	-0.767319917678833	-0.41627997159957886	-0.30250978469848633	False	-1
c22norep78	non_conserved	chr22	45134500	45134671	171	-0.44352632761001587	-0.1398533433675766	-0.5191400051116943	-0.1398533433675766	-0.3036729693412781	False	-1
c19norep30	non_conserved	chr19	6191820	6191883	63	-1.044079303741455	-0.7401465773582458	-0.7401465773582458	-0.7690533399581909	-0.30393272638320923	False	-1
c8norep88	non_conserved	chr8	88010185	88010654	159	-0.07450315356254578	0.2294733226299286	0.2294733226299286	-0.5992162227630615	-0.30397647619247437	False	-1
cXnorep75	non_conserved	chrX	104112905	104112977	72	-0.5884999632835388	-0.28417330980300903	-1.0174733400344849	-0.28417330980300903	-0.3043266534805298	False	-1
c6norep134	non_conserved	chr6	67883059	67883449	390	-0.7070974707603455	-0.40190666913986206	-0.40190666913986206	-0.9162399172782898	-0.3051908016204834	False	-1
c17riboseqorf40	non_conserved	chr17	16439054	16439603	117	-1.0218119621276855	-0.7164266705513	-1.5882000923156738	-0.7164266705513	-0.3053852915763855	False	-1
c1riboseqorf21	non_conserved	chr1	11655337	11655580	243	-0.379609078168869	-0.07223334163427353	-0.7222051620483398	-0.07223334163427353	-0.3073757290840149	False	-1
c3norep25	non_conserved	chr3	16269144	16269201	57	-0.07578945904970169	0.23192667961120605	0.15747329592704773	0.23192667961120605	-0.30771613121032715	False	-1
c12norep55	non_conserved	chr12	45292748	45292820	72	0.2809305191040039	0.5891732573509216	0.53055340051651	0.5891732573509216	-0.3082427382469177	False	-1
c1norep132	non_conserved	chr1	77645455	77645551	96	-0.028093749657273293	0.28039997816085815	0.28039997816085815	0.1638733446598053	-0.3084937334060669	False	-1
c7norep182	non_conserved	chr7	128747712	128747826	114	0.046122826635837555	0.35462668538093567	0.14092665910720825	0.35462668538093567	-0.3085038661956787	False	-1
c6norep177	non_conserved	chr6	116254270	116254324	54	0.07631481438875198	0.3862266540527344	0.1788933128118515	0.3862266540527344	-0.309911847114563	False	-1
c5riboseqorf54	non_conserved	chr5	80485548	80487827	63	-0.33133336901664734	-0.021406669169664383	-0.9322866797447205	-0.021406669169664383	-0.30992668867111206	False	-1
c8norep129	non_conserved	chr8	127185269	127185515	246	-0.3922063410282135	-0.08221276849508286	-0.13582000136375427	-0.08221276849508286	-0.30999356508255005	False	-1
c12norep7	non_conserved	chr12	3697008	3733103	270	-0.29518887400627136	0.014826673083007336	0.014826673083007336	-0.03424669802188873	-0.31001555919647217	False	-1
c1norep368	non_conserved	chr1	248844623	248847193	129	0.059914737939834595	0.3700866401195526	0.3700866401195526	0.36007335782051086	-0.310171902179718	False	-1
