chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
5	113013484	113013577	ENST00000389063_1	93	+	113013484	113013577	0	1	93	0	ENST00000389063	93	+	DCP2	0	112976933	-14.574774333225783	-13.284838852382475	-20.287266222635903	-7.035300183296203	2.9987849588105355	1	93	-22.727639779629154	-22.727639779629154	-2.4199332714080812	2.234999978542328	0.8355070437051486	3	8618	5:113013577-112976933	[113013484]	[113013577]	[113013577]	[113022195]
5	116292489	116292546	ENST00000274458_1	57	+	116292489	116292546	0	1	57	0	ENST00000274458	57	+	COMMD10	0	116085052	-27.339526218803304	-19.28757884209616	-47.64499955177307	-16.880599841475487	1.470596492335429	1	57	-28.360218623781254	-28.360218623781254	-28.109800338745117	-6.2470998734235765	0.9481389992779269	1	741	5:116292546-116085052	[116292489]	[116292546]	[116292546]	[116293287]
5	119541994	119542237	ENST00000510025_1	243	+	119541994	119542237	0	1	243	0	ENST00000510025	243	+	HSD17B4	0	119452575	-19.650868260382133	-19.047847769633243	-21.592066065470377	-5.905300235748291	1.4786625508441296	1	243	-27.33785285949707	-25.390220973993603	-27.223266474405925	-19.950000286102295	1.2835999981745294	3	95	5:119542237-119452575	[119541994]	[119542237]	[119542237]	[119542332]
5	122829648	122829654	ENST00000379516_1	6	+	122829648	122829654	0	1	6	0	ENST00000379516	6	+	SNX2	0	122775103	1.4834997653961182	1.4834997653961182			3.200666685899099	1	6	-22.31155428576072	-22.129893731049076	-26.08240011930466	5.716499876976013	0.723665203714243	3	4889	5:122829654-122775103	[122829648]	[122829654]	[122829654]	[122834543]
5	127551916	127551940	ENST00000296666_1	24	+	127551916	127551940	0	1	24	0	ENST00000296666	24	+	PRRC1	0	127523479	-30.284499868750572	-17.031875173250835	-32.66373297373454		-0.6499583149949709	1	24	-28.362976145306344	-27.12395731388915	-32.77760047912598	-9.52530015707016	0.44141963414196794	2	3145	5:127551940-127523479	[127551916]	[127551940]	[127551940]	[127555085]
5	129113001	129113010	ENST00000173527_1	9	+	129113001	129113010	0	1	9	0	ENST00000173527	9	+	ISOC1	0	129094766	-11.286332925160727	-11.286332925160727			0.1713333527247111	1	9	-27.62364219818763	-24.61543217245988	-32.15773379007975	-9.690000057220459	1.117305499137414	2	1018	5:129113010-129094766	[129113001]	[129113010]	[129113010]	[129114028]
5	132642364	132642562	ENST00000640655_1	198	+	132642364	132642562	0	1	198	0	ENST00000640655	198	+	ENSG00000283782	0	132575860	-21.624529247719146	-20.988714374247053	-22.08006649017334	-11.70330009162426	0.30633333318330574	1	198	-16.837794805071464	-16.206793240609876	-17.022999572753907	4.105999946594238	-0.3315564156092806	2	3517	5:132642562-132575860	[132642364]	[132642562]	[132642562]	[132646079]
5	132642364	132642562	ENST00000378823_1	198	+	132642364	132642562	0	1	198	0	ENST00000378823	198	+	RAD50	0	132557324	-21.624529247719146	-20.988714374247053	-22.08006649017334	-11.70330009162426	0.30633333318330574	1	198	-16.461273500844815	-15.888589001425196	-17.022999572753907	4.105999946594238	-0.31288808849651356	2	3787	5:132642562-132557324	[132642364]	[132642562]	[132642562]	[132646349]
5	133104436	133104481	ENST00000304858_1	45	+	133104436	133104481	0	1	45	0	ENST00000304858	45	+	HSPA4	0	133052250	-8.791088931428062	-7.462311141358482	-14.53846689860026	-5.499299940466881	7.06166672706604	1	45	-19.638493225541787	-19.195351439325872	0.9795333862304687	-4.788600015640259	1.5076052639160067	1	1968	5:133104481-133052250	[133104436]	[133104481]	[133104481]	[133106449]
5	134828706	134828745	ENST00000452510_1	39	+	134828706	134828745	0	1	39	0	ENST00000452510	39	+	DDX46	0	134758938	-16.614076742759117	-16.614076742759117	-17.83179988861084	-16.081699824333192	2.083538466682419	1	39	-19.104882627587177	-19.104882627587177	-31.56819953918457	0.6148749850690365	0.9871681528726723	1	2376	5:134828745-134758938	[134828706]	[134828745]	[134828745]	[134831121]
5	134855467	134855629	ENST00000394976_1	162	+	134855467	134855629	0	1	162	0	ENST00000394976	162	+	C5orf24	0	134854900	-19.17795677464685	-19.17795677464685	-9.842533334096272	-11.712500047683715	2.1229382669495673	1	162	-17.902119115577282	-17.902119115577282	-15.05013321240743	4.464200004935265	2.581207878294957	3	4106	5:134855629-134854900	[134855467]	[134855629]	[134855629]	[134859735]
5	138934089	138934212	ENST00000302763_1	123	+	138934089	138934212	0	1	123	0	ENST00000302763	123	+	CTNNA1	0	138781924	-17.82017076306227	-17.82017076306227	-16.026399898529053	-10.157800245285035	0.4689349595805615	1	123	-19.758992470898544	-19.15250306488782	-13.222600030899049	-7.475299969315529	1.8144987883536856	1	822	5:138934212-138781924	[138934089]	[138934212]	[138934212]	[138935034]
5	139368798	139368828	ENST00000265192_1	30	+	139368798	139368828	0	1	30	0	ENST00000265192	30	+	PAIP2	0	139363784	2.967299771308899	2.967299771308899	1.0635999202728272	2.967299771308899	8.356133246421814	1	30	-15.026261042958572	-12.702146256064914	-4.512400039037069	3.6999999821186065	4.6566989862767185	2	889	5:139368828-139363784	[139368798]	[139368828]	[139368828]	[139369717]
5	139626801	139626834	ENST00000398733_1	33	+	139626801	139626834	0	1	33	0	ENST00000398733	33	+	UBE2D2	0	139561791	-3.2780000431971117	-3.2780000431971117	-5.469400119781494	-1.2274000078439713	7.120242465626109	1	33	-10.703696219739504	-10.703696219739504	-4.090400048096975	4.100699996948242	4.7144000008358855	2	1600	5:139626834-139561791	[139626801]	[139626834]	[139626834]	[139628434]
5	140115150	140115159	ENST00000331327_1	9	+	140115150	140115159	0	1	9	0	ENST00000331327	9	+	PURA	0	140114181	-8.488666693369547	1.8066666656070285			5.426555540826586	1	9	-16.641554123491037	-16.212859028376553	-16.41079959869385	5.269099950790405	4.017958392626748	3	10460	5:140115159-140114181	[140115150]	[140115159]	[140115159]	[140125619]
5	140243411	140243498	ENST00000261811_1	87	+	140243411	140243498	0	1	87	0	ENST00000261811	87	+	CYSTM1	0	140194465	-20.67149985971905	-14.782750042421478	-15.21333306034406	-6.686500072479248	1.0120919511021895	1	87	-14.350245534537132	-12.582270884265503	-10.689466667175292	-1.3125998497009277	3.3540755957429043	1	291	5:140243498-140194465	[140243411]	[140243498]	[140243498]	[140243789]
5	140705756	140705777	ENST00000274712_1	21	+	140705756	140705777	0	1	21	0	ENST00000274712	21	+	ZMAT2	0	140700460	-16.7158088854381	1.7152856418064661	-22.13826583226522		1.738190491994222	1	21	-18.017897660271302	-16.35036300791569	-14.551866594950358	-3.5665997684001924	2.62832660171126	1	909	5:140705777-140700460	[140705756]	[140705777]	[140705777]	[140706686]
5	141987790	141987874	ENST00000394520_1	84	+	141987790	141987874	0	1	84	0	ENST00000394520	84	+	RNF14	0	141973588	-24.605416825839452	-24.117928679500306	-27.94786694844564	-20.213033167521157	2.05355953001639	1	84	-21.287385116810583	-21.287385116810583	-38.668266487121585	3.6549999713897705	0.7858610062372159	1	2418	5:141987874-141973588	[141987790]	[141987874]	[141987874]	[141990292]
5	149351282	149351351	ENST00000329271_1	69	+	149351282	149351351	0	1	69	0	ENST00000329271	69	+	GRPEL2	0	149345539	-19.293840542651605	-15.982449210640313	-28.34986623128255	-11.235000029206276	2.236695640895894	1	69	-22.064207153504384	-22.064207153504384	-10.566133403778077	2.0106667081514993	0.7207121791422534	2	3232	5:149351351-149345539	[149351282]	[149351351]	[149351351]	[149354583]
5	151804091	151804145	ENST00000356245_1	54	+	151804091	151804145	0	1	54	0	ENST00000356245	54	+	G3BP1	0	151786620	-17.11466689463015	-17.11466689463015	-6.740999937057495	-18.10680024623871	1.3168518481845106	1	54	-20.69150030429405	-20.44688197785798	-8.272066815694172	4.982200056314468	1.034531162672899	1	8640	5:151804145-151786620	[151804091]	[151804145]	[151804145]	[151812785]
5	154053713	154053728	ENST00000522782_1	15	+	154053713	154053728	0	1	15	0	ENST00000522782	15	+	MFAP3	0	154049722	-31.51288872294956	-1.60220006108284	-31.51288872294956		-0.013142845194254602	1	15	-22.310291780449884	-21.563717683847955	-26.021399600058793	2.42800010740757	0.8367081272077886	3	3722	5:154053728-154049722	[154053713]	[154053728]	[154053728]	[154057450]
5	157739482	157739563	ENST00000231198_1	81	+	157739482	157739563	0	1	81	0	ENST00000231198	81	+	THG1L	0	157731440	-21.411230822404224	-21.411230822404224	-11.13486614227295	-18.00622218185001	-0.05758024869417703	1	81	-23.764426941817895	-22.432387280994362	-34.28953278859456	5.0289998054504395	0.3912099673569401	3	1886	5:157739563-157731440	[157739482]	[157739563]	[157739563]	[157741449]
5	159284931	159284967	ENST00000296786_1	36	+	159284931	159284967	0	1	36	0	ENST00000296786	36	+	UBLCP1	0	159268915	-20.783083299795788	-17.898972284462715	-28.957800102233886	-14.606899666786195	2.0251666787209817	1	36	-18.94168332557421	-18.94168332557421	-8.582600037256876	-2.7972500026226044	2.4876038603723085	2	1069	5:159284967-159268915	[159284931]	[159284967]	[159284967]	[159286036]
5	160065065	160065074	ENST00000231238_1	9	+	160065065	160065074	0	1	9	0	ENST00000231238	9	+	TTC1	0	160010528	-21.903777440388996	-13.397333780924479			2.3855555852254233	1	9	-20.66068859210909	-20.66068859210909	-16.95453328291575	-6.283300012350082	0.8124115129799715	2	469	5:160065074-160010528	[160065065]	[160065074]	[160065074]	[160065543]
5	160428681	160428690	ENST00000352433_1	9	+	160428681	160428690	0	1	9	0	ENST00000352433	9	+	PTTG1	0	160422312	-18.806333382924397	-9.14822232723236			1.2702222400241427	1	9	-20.140693782847755	-20.140693782847755	-25.571133168538413	-13.037500081956386	2.2825714207577463	2	49	5:160428690-160422312	[160428681]	[160428690]	[160428690]	[160428739]
5	163442565	163443703	ENST00000340828_1	33	+	163442565	163443703	0	2	3,30	0,1108	ENST00000340828	1138	+	CCNG1	0	163439256	-28.35300064086914	-16.657333374023438			1.129666676123937	1	6	-19.644847370943936	-19.644847370943936	-19.66119976043701	2.315000057220459	0.8025483080989801	1	2448	5:163443703-163439256	[163442565, 163442565]	[163442568, 163442568]	[163442568]	[163445016]
5	163518363	163518399	ENST00000321757_1	36	+	163518363	163518399	0	1	36	0	ENST00000321757	36	+	MAT2B	0	163505686	-26.325416763623554	-18.277278072304195	-27.481800270080566	-24.636700105667114	0.5689444480877783	1	36	-16.343237488618456	-16.343237488618456	-10.19013322989146	-0.8624999523162842	2.0977623012322804	2	955	5:163518399-163505686	[163518363]	[163518399]	[163518399]	[163519354]
5	171410565	171410649	ENST00000296930_1	84	+	171410565	171410649	0	1	84	0	ENST00000296930	84	+	NPM1	0	171387948	-11.014678558600801	-4.702583284605117	-9.099199795722962	-8.222799973189831	5.837476213418302	1	84	-7.476147377039807	-5.681521885215761	1.6388000965118408	1.3136001229286194	6.278995998708376	3	251	5:171410649-171387948	[171410565]	[171410649]	[171410649]	[171410900]
5	175526734	175526785	ENST00000321442_1	51	+	175526734	175526785	0	1	51	0	ENST00000321442	51	+	SFXN1	0	175492103	-28.0881374910766	-20.460999825421503	-20.423600149154662	-25.16763367652893	-0.6150588140841208	1	51	-20.86650632202627	-20.86650632202627	-15.973732948303223	9.395999908447266	0.1503713400337119	3	2957	5:175526785-175492103	[175526734]	[175526785]	[175526785]	[175529742]
5	176506950	176506989	ENST00000261942_1	39	+	176506950	176506989	0	1	39	0	ENST00000261942	39	+	FAF2	0	176448407	-19.325384419697983	-13.600666769039936	-19.61259971857071	-19.773899841308594	1.3557948829271855	1	39	-20.844806979626252	-20.311681747380597	-13.076399803161621	-2.1735000401735305	1.303156933532025	2	3085	5:176506989-176448407	[176506950]	[176506989]	[176506989]	[176510074]
5	177595416	177595560	ENST00000332598_1	144	+	177595416	177595560	0	1	144	0	ENST00000332598	144	+	TMED9	0	177592214	-18.702187576641638	-18.702187576641638	-5.4988000869750975	-7.899000203609466	1.4157569495340188	1	144	-20.029290688571077	-18.99419278698042	-23.600332895914715	-0.029999999329447746	0.6607837361706482	3	1682	5:177595560-177592214	[177595416]	[177595560]	[177595560]	[177597242]
5	178210623	178210680	ENST00000358344_1	57	+	178210623	178210680	0	1	57	0	ENST00000358344	57	+	HNRNPAB	0	178204837	-13.334473446795815	-10.292105072423032	-15.088399839401244	-4.243599987030029	4.133859631850531	1	57	-8.155329230362954	-7.46829815756329	0.47140002250671387	1.9411999359726906	5.988089052057877	1	483	5:178210680-178204837	[178210623]	[178210680]	[178210680]	[178211163]
5	179728644	179728728	ENST00000247461_1	84	+	179728644	179728728	0	1	84	0	ENST00000247461	84	+	CANX	0	179705681	-12.509892680815287	-12.509892680815287	-5.041599941253662	-6.707799863815308	3.309142864819261	1	84	-20.251630304894302	-19.222378738847326	-11.619999837875366	-2.755199946463108	1.914473052346691	1	2913	5:179728728-179705681	[179728644]	[179728728]	[179728728]	[179731641]
5	179836593	179836638	ENST00000389805_1	45	+	179836593	179836638	0	1	45	0	ENST00000389805	45	+	SQSTM1	0	179820936	-15.560733143488566	-15.560733143488566	-5.670199728012085	-13.673899865150451	-0.29948888735638723	1	45	-23.651192144053308	-23.651192144053308	-23.760400390625	23.0385995388031	-0.061426387069594864	1	1440	5:179836638-179820936	[179836593]	[179836638]	[179836638]	[179838078]
5	1318320	1318368	ENST00000320895_1	48	-	1318320	1318368	0	1	48	0	ENST00000320895	48	-	CLPTM1L	0	1344841								-25.98687842976139	-20.80572933545472	-21.002666664123534	3.0149000883102417	0.08715073267285481	2	617	5:1318368-1344841	[]	[]	[1317751]	[1318368]
5	1463596	1463650	ENST00000283415_1	54	-	1463596	1463650	0	1	54	0	ENST00000283415	54	-	LPCAT1	0	1523844								-19.44353603456766	-18.504217082240334	-24.14260066350301	2.26859992146492	-0.3465698171534936	3	2224	5:1463650-1523844	[]	[]	[1461426]	[1463650]
5	6372451	6372502	ENST00000255764_1	51	-	6372451	6372502	0	1	51	0	ENST00000255764	51	-	MED10	0	6378483								-22.242040080444387	-22.242040080444387	-18.449599862098694	-7.262000018358231	-0.21758615279524482	2	629	5:6372502-6378483	[]	[]	[6371873]	[6372502]
5	6599823	6599925	ENST00000264670_1	102	-	6599823	6599925	0	1	102	0	ENST00000264670	102	-	NSUN2	0	6632979								-21.335192146259626	-21.331391498489843	-14.824999713897705	-4.0552998840808865	-0.30377874992197457	1	687	5:6599925-6632979	[]	[]	[6599238]	[6599925]
5	16451602	16451656	ENST00000308683_1	54	-	16451602	16451656	0	1	54	0	ENST00000308683	54	-	ZNF622	0	16465665								-27.530173697117448	-21.64976090905459	-13.250599670410157	-7.7862999677658085	-0.22293478549471585	1	138	5:16451656-16465665	[]	[]	[16451518]	[16451656]
5	38481429	38481594	ENST00000453190_1	165	-	38481429	38481594	0	1	165	0	ENST00000453190	165	-	LIFR	0	38530647								-25.73064497457421	-25.73064497457421	-22.37199983596802	-0.3333998918533325	0.6549655723029986	1	6927	5:38481594-38530647	[]	[]	[38474667]	[38481594]
5	41731668	41731728	ENST00000196371_1	60	-	41731668	41731728	0	1	60	0	ENST00000196371	60	-	OXCT1	0	41870358								-29.045927811806493	-27.89722209188735	-46.89833418528239	-11.14810021519661	0.4845533447242311	2	1664	5:41731728-41870358	[]	[]	[41730064]	[41731728]
5	43291118	43291130	ENST00000325110_1	12	-	43291118	43291130	0	1	12	0	ENST00000325110	12	-	HMGCS1	0	43298965								-19.299455403326675	-19.299455403326675	-14.666000366210938	2.2374999165534972	1.0259814262875704	3	3661	5:43291130-43298965	[]	[]	[43287469]	[43291130]
5	53098547	53098601	ENST00000396954_1	54	-	53098547	53098601	0	1	54	0	ENST00000396954	54	-	MOCS2	0	53107174								-23.51733149540868	-23.51733149540868	-6.542999863624573	-5.2776000022888185	-0.15842168622360872	3	2923	5:53098601-53107174	[]	[]	[53095678]	[53098601]
5	69352039	69352060	ENST00000380822_1	21	-	69352039	69352060	0	1	21	0	ENST00000380822	21	-	AK6	0	69369490								-15.256672190502286	-14.228812857380126	-8.846266841888427	-3.0242999792099	0.10690529295827021	1	1077	5:69352060-69369490	[]	[]	[69350983]	[69352060]
5	77691384	77691417	ENST00000380377_1	33	-	77691384	77691417	0	1	33	0	ENST00000380377	33	-	TBCA	0	77776257								-19.903761782195595	-19.903761782195595	-39.82319946289063	-11.31409993171692	2.9851309471978023	1	252	5:77691417-77776257	[]	[]	[77691165]	[77691417]
5	80629068	80629086	ENST00000439211_1	18	-	80629068	80629086	0	1	18	0	ENST00000439211	18	-	DHFR	0	80654489								-13.39059111636012	-12.748896841260141	-22.29079964955648	1.6460000276565552	-0.32549964614965393	2	2861	5:80629086-80654489	[]	[]	[80626225]	[80629086]
5	81420347	81420503	ENST00000615665_1	156	-	81420347	81420503	0	1	156	0	ENST00000615665	156	-	SSBP2	0	81751042								-22.86873397440458	-22.86873397440458	-36.90259895324707	3.020099902153015	0.9359634052250407	2	7700	5:81420503-81751042	[]	[]	[81412803]	[81420503]
5	82276084	82276108	ENST00000296674_1	24	-	82276084	82276108	0	1	24	0	ENST00000296674	24	-	RPS23	0	82278323								-14.559245185836078	-14.559245185836078	NaN	NaN	-0.4459544319356967	2	2789	5:82276108-82278323	[]	[]	[82273319]	[82276108]
5	83057044	83057083	ENST00000502346_1	39	-	83057044	83057083	0	1	39	0	ENST00000502346	39	-	TMEM167A	0	83077323								-24.445830461467914	-23.85223184472104	-15.494600105285645	-1.5017000436782837	0.45463619254287824	2	4238	5:83057083-83077323	[]	[]	[83052845]	[83057083]
5	83943358	83943418	ENST00000296591_1	60	-	83943358	83943418	0	1	60	0	ENST00000296591	60	-	EDIL3	0	84384374								-27.150564294419553	-25.413887508010465	-31.567333455880483	-6.846599817276001	1.5629271449278568	1	2865	5:83943418-84384374	[]	[]	[83940553]	[83943418]
5	90518764	90518818	ENST00000315948_1	54	-	90518764	90518818	0	1	54	0	ENST00000315948	54	-	LYSMD3	0	90525289								-25.355126780871878	-24.39366649546005	-19.741200319925944	-6.595800149440765	1.2624033220563684	3	3193	5:90518818-90525289	[]	[]	[90515625]	[90518818]
5	109337173	109337230	ENST00000361189_1	57	-	109337173	109337230	0	1	57	0	ENST00000361189	57	-	PJA2	0	109383433								-16.095462544619775	-16.095462544619775	-13.156600125630696	3.4502000004053115	2.86109566060679	3	2509	5:109337230-109383433	[]	[]	[109334721]	[109337230]
5	112878731	112878785	ENST00000379638_1	54	-	112878731	112878785	0	1	54	0	ENST00000379638	54	-	REEP5	0	112922190								-23.987631593412797	-23.39176769545594	-34.22400074005127	3.7330000400543213	0.5779050396895851	3	2401	5:112878785-112922190	[]	[]	[112876384]	[112878785]
5	115616190	115616208	ENST00000456936_1	18	-	115616190	115616208	0	1	18	0	ENST00000456936	18	-	TMED7	0	115625792								-23.139797589117123	-22.789342181028232	-18.214999954899152	-4.139699935913086	1.6346806570103931	2	2999	5:115616208-115625792	[]	[]	[115613209]	[115616208]
5	115831731	115831803	ENST00000509910_1	72	-	115831731	115831803	0	1	72	0	ENST00000509910	72	-	ATG12	0	115841552								-21.921078712151434	-21.26943395058347	-7.659874826669693	3.1630001068115234	0.07216965228102487	3	3604	5:115831803-115841552	[]	[]	[115828199]	[115831803]
5	123023691	123023874	ENST00000306442_1	183	-	123023691	123023874	0	1	183	0	ENST00000306442	183	-	PPIC	0	123036625								-26.970481607532502	-24.851763154244424	-32.544333306948346	-16.233100020885466	0.6966039609364173	3	625	5:123023874-123036625	[]	[]	[123023249]	[123023874]
5	126544949	126544964	ENST00000409134_1	15	-	126544949	126544964	0	1	15	0	ENST00000409134	15	-	ALDH7A1	0	126595198								-18.898409251410946	-18.72085135584995	-31.42879981994629	4.277800178527832	-0.26028803956162716	3	3124	5:126544964-126595198	[]	[]	[126541840]	[126544964]
5	132192958	132193009	ENST00000360568_1	51	-	132192958	132193009	0	1	51	0	ENST00000360568	51	-	P4HA2	0	132218626								-17.614909208259732	-16.6457024634147	-17.393933264414468	2.63700008392334	0.2725814918742544	3	2863	5:132193009-132218626	[]	[]	[132190146]	[132193009]
5	132880986	132881058	ENST00000265343_1	72	-	132880986	132881058	0	1	72	0	ENST00000265343	72	-	AFF4	0	132937189								-18.846363943439737	-18.00224499745175	-1.9873998641967774	3.6180001497268677	2.8805873326019187	1	5664	5:132881058-132937189	[]	[]	[132875394]	[132881058]
5	133956843	133956858	ENST00000231512_1	15	-	133956843	133956858	0	1	15	0	ENST00000231512	15	-	C5orf15	0	133968584								-21.291725755000197	-21.109013359640223	-9.908999506632487	-4.63720013871789	1.7867620811450597	2	1349	5:133956858-133968584	[]	[]	[133955509]	[133956858]
5	133972707	133972770	ENST00000265333_1	63	-	133972707	133972770	0	1	63	0	ENST00000265333	63	-	VDAC1	0	133993012								-13.959053358783324	-13.959053358783324	-36.037000274658205	-2.128200125694275	3.1773018018564896	1	900	5:133972770-133993012	[]	[]	[133971870]	[133972770]
5	134197579	134197771	ENST00000481195_1	192	-	134197579	134197771	0	1	192	0	ENST00000481195	192	-	PPP2CA	0	134225861								-17.35263218870801	-16.38499875925026	-14.974199962615966	2.059999942779541	1.8974873110283732	2	3440	5:134197771-134225861	[]	[]	[134194331]	[134197771]
5	134606895	134606949	ENST00000402673_1	54	-	134606895	134606949	0	1	54	0	ENST00000402673	54	-	SAR1B	0	134624019								-20.018722463813404	-20.018722463813404	-26.04819943110148	0.7053332891729143	0.7807782492385531	2	5801	5:134606949-134624019	[]	[]	[134601148]	[134606949]
5	135334963	135334975	ENST00000511689_1	12	-	135334963	135334975	0	1	12	0	ENST00000511689	12	-	MACROH2A1	0	135389093								-13.069396963821271	-11.155420175338744	-6.987933317820231	-1.2155000209808349	3.970989918100311	3	595	5:135334975-135389093	[]	[]	[135334380]	[135334975]
5	137753136	137753148	ENST00000314940_1	12	-	137753136	137753148	0	1	12	0	ENST00000314940	12	-	HNRNPA0	0	137754066								-21.01171348371233	-20.923697760633317	-44.06160062154134	1.6240999579429627	1.194158121122863	3	7498	5:137753148-137754066	[]	[]	[137745650]	[137753148]
5	138188947	138188977	ENST00000394886_1	30	-	138188947	138188977	0	1	30	0	ENST00000394886	30	-	CDC23	0	138213312								-27.41201204693286	-24.999856993403856	-24.996599769592287	-13.968899965286255	1.0839409393484065	2	1328	5:138188977-138213312	[]	[]	[138187649]	[138188977]
5	138508178	138508304	ENST00000360541_1	126	-	138508178	138508304	0	1	126	0	ENST00000360541	126	-	ETF1	0	138542918								-9.108546141553164	-8.265832145732924	-2.4226665178934734	4.056799960136414	5.578110847154915	2	2210	5:138508304-138542918	[]	[]	[138506094]	[138508304]
5	140645574	140645586	ENST00000252102_1	12	-	140645574	140645586	0	1	12	0	ENST00000252102	12	-	NDUFA2	0	140647583								-25.5816755672263	-24.624665551232976	-28.496666971842448	-14.768599796295167	1.2492648975955267	2	302	5:140645586-140647583	[]	[]	[140645284]	[140645586]
5	140674034	140674256	ENST00000504156_1	222	-	140674034	140674256	0	1	222	0	ENST00000504156	222	-	HARS1	0	140691304								-22.86486935116012	-22.652124865869567	-28.780799770355223	-7.513900223374367	0.9451051117529542	3	352	5:140674256-140691304	[]	[]	[140673904]	[140674256]
5	142001995	142002028	ENST00000311337_1	33	-	142001995	142002028	0	1	33	0	ENST00000311337	33	-	GNPDA1	0	142012035								-24.752719368275383	-24.435469800658492	-14.610999965667725	-6.832200145721435	0.5248262135404373	2	1358	5:142002028-142012035	[]	[]	[142000670]	[142002028]
5	144160342	144160396	ENST00000274496_1	54	-	144160342	144160396	0	1	54	0	ENST00000274496	54	-	YIPF5	0	144169955								-22.7707403772436	-21.919482439492246	-21.722800413767498	2.7669999599456787	1.0258312461391808	1	2235	5:144160396-144169955	[]	[]	[144158161]	[144160396]
5	150691705	150691750	ENST00000199814_1	45	-	150691705	150691750	0	1	45	0	ENST00000199814	45	-	RBM22	0	150700985								-18.479330596527642	-17.818594098956204	-7.459600400924683	-4.0951000332832335	1.935203787861167	2	959	5:150691750-150700985	[]	[]	[150690791]	[150691750]
5	150711103	150711148	ENST00000447998_1	45	-	150711103	150711148	0	1	45	0	ENST00000447998	45	-	DCTN4	0	150758993								-24.265772820514666	-24.265772820514666	-29.399666341145835	3.9224003314971925	0.8522698394887596	1	2709	5:150711148-150758993	[]	[]	[150708439]	[150711148]
5	151101378	151101447	ENST00000354546_1	69	-	151101378	151101447	0	1	69	0	ENST00000354546	69	-	ANXA6	0	151147901								-22.748514911074523	-22.26679254429681	-19.336733436584474	-8.611600011587143	0.1709932620050963	3	742	5:151101447-151147901	[]	[]	[151100705]	[151101447]
5	151742951	151746324	ENST00000313115_1	54	-	151742951	151746324	0	2	8,46	0,3327	ENST00000313115	3373	-	ATOX1	0	151758551	-25.564499735832214	-24.811000049114227			-0.4298750218003988	2	8	-18.702599490306678	-18.702599490306678	-44.443067169189455	1.1420000195503235	-0.20311385573262788	2	3503	5:151746324-151758551	[151742951]	[151742959]	[151742821, 151742959]	[151742959, 151746324]
5	157787621	157787645	ENST00000411809_1	24	-	157787621	157787645	0	1	24	0	ENST00000411809	24	-	CLINT1	0	157858970								-13.856497902259546	-12.15368513470881	-22.918466981252035	-1.0308000564575195	4.437969459540158	1	1899	5:157787645-157858970	[]	[]	[157785746]	[157787645]
5	168557471	168557570	ENST00000239231_1	99	-	168557471	168557570	0	1	99	0	ENST00000239231	99	-	PANK3	0	168579283								-19.71561002297586	-18.89106439392828	-14.6794002532959	6.554999798536301	0.6170706126055	3	9076	5:168557570-168579283	[]	[]	[168548494]	[168557570]
5	171864054	171868634	ENST00000517395_1	72	-	171864054	171868634	0	2	47,25	0,4555	ENST00000517395	4580	-	FBXW11	0	172006502	-1.6568511800563082	-1.6568511800563082	1.817533298333486	1.0340998709201812	6.219425506334989	2	47	-19.072075468160364	-18.461637945168846	-10.537066566944123	9.991000175476074	1.083126022742568	1	7086	5:171868634-172006502	[171864054]	[171864101]	[171861548, 171864101]	[171864101, 171868634]
5	173317765	173317846	ENST00000265087_1	81	-	173317765	173317846	0	1	81	0	ENST00000265087	81	-	STC2	0	173328193								-22.09625963425744	-21.671763641273582	-40.82500025431315	0.9403999626636506	0.5467275064711448	3	3124	5:173317846-173328193	[]	[]	[173314722]	[173317846]
5	175959914	175959968	ENST00000265097_1	54	-	175959914	175959968	0	1	54	0	ENST00000265097	54	-	THOC3	0	175968208								-24.90230146349837	-24.90230146349837	-33.321932570139566	-8.286199951171875	-0.36588584235975663	1	438	5:175959968-175968208	[]	[]	[175959530]	[175959968]
5	177457414	177457432	ENST00000393565_1	18	-	177457414	177457432	0	1	18	0	ENST00000393565	18	-	DBN1	0	177473521								-13.680976307786016	-11.418474529211565	-6.305266714096069	1.0818999052047729	4.755810449012744	3	823	5:177457432-177473521	[]	[]	[177456609]	[177457432]
5	181236949	181236976	ENST00000512805_1	27	-	181236949	181236976	0	1	27	0	ENST00000512805	27	-	RACK1	0	181243800								-24.651262521743774	-19.379787531122567	-22.754999923706055	-15.179800367355346	1.0931250057416038	2	80	5:181236976-181243800	[]	[]	[181236896]	[181236976]
6	1612107	1612218	ENST00000645831_1	111	+	1612107	1612218	0	1	111	0	ENST00000645831	111	+	FOXC1	0	1610445	-15.419361253579458	-11.790234098294833	-20.03100037574768	-3.925500273704529	1.375783779851354	1	111	-15.088728671364633	-15.088728671364633	-23.884333419799805	6.309799897670746	3.337901124845527	3	1679	6:1612218-1610445	[1612107]	[1612218]	[1612218]	[1613897]
